"","complaintNum","complaintDate","complaintTime","unknownDate","unknownTime","reportedDate","offenseCode","offenseDescription","internalOffenseCode","internalOffenseDescrption","completion","offenseLevel","jurisdiction","borough","precinct","premise","premiseDescrption","parkName","housingDevelopment","x","y","lat","long","NA"
"87",582808534,"09/25/2015",15:05:00,NA,NA,"09/25/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",63,"OUTSIDE",NA,NA,NA,1009816,156637,40.596579945,-73.907941661,"(40.596579945, -73.907941661)"
"88",240478904,"09/21/2015",01:26:00,NA,NA,"09/21/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",48,"OUTSIDE",NA,NA,NA,1011811,246833,40.844139945,-73.900388618,"(40.844139945, -73.900388618)"
"89",735224999,"09/20/2015",14:49:00,NA,NA,"09/20/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",52,"OUTSIDE",NA,NA,NA,1013912,254446,40.865028541,-73.892761364,"(40.865028541, -73.892761364)"
"90",917208320,"09/20/2015",01:40:00,NA,NA,"09/20/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",88,"OUTSIDE",NA,NA,"INGERSOLL",989209,192197,40.694219964,-73.982118597,"(40.694219964, -73.982118597)"
"91",469095477,"09/20/2015",01:40:00,NA,NA,"09/20/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",88,"OUTSIDE",NA,NA,"INGERSOLL",989209,192197,40.694219964,-73.982118597,"(40.694219964, -73.982118597)"
"92",962193986,"09/20/2015",01:40:00,NA,NA,"09/20/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",88,"OUTSIDE",NA,NA,"INGERSOLL",989209,192197,40.694219964,-73.982118597,"(40.694219964, -73.982118597)"
"93",776631772,"09/19/2015",22:35:00,NA,NA,"09/19/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",23,"OUTSIDE",NA,NA,NA,1001666,229217,40.795814831,-73.937101065,"(40.795814831, -73.937101065)"
"94",901833686,"09/19/2015",19:56:00,NA,NA,"09/19/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",48,"OUTSIDE",NA,NA,NA,1014658,247117,40.844910096,-73.89009752,"(40.844910096, -73.89009752)"
"95",306321338,"09/19/2015",17:40:00,NA,NA,"09/19/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",70,"OUTSIDE",NA,NA,NA,994906,176068,40.649944446,-73.961599914,"(40.649944446, -73.961599914)"
"96",379896591,"09/17/2015",00:51:00,NA,NA,"09/17/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",75,"OUTSIDE",NA,NA,NA,1017036,183890,40.67135982,-73.881811023,"(40.67135982, -73.881811023)"
"97",365010584,"09/16/2015",17:42:00,NA,NA,"09/16/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",46,"OUTSIDE",NA,NA,NA,1008839,248756,40.849426787,-73.911123163,"(40.849426787, -73.911123163)"
"98",714725301,"09/15/2015",15:06:00,NA,NA,"09/15/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. HOUSING POLICE","BRONX",40,"INSIDE",NA,NA,NA,1006566,238688,40.821799082,-73.919372536,"(40.821799082, -73.919372536)"
"99",890795352,"09/14/2015",21:30:00,NA,NA,"09/14/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. HOUSING POLICE","BRONX",40,"OUTSIDE",NA,NA,NA,1008836,237829,40.819435344,-73.911174055,"(40.819435344, -73.911174055)"
"100",371154228,"09/14/2015",21:09:00,NA,NA,"09/14/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",72,"OUTSIDE",NA,NA,NA,982447,173132,40.641891984,-74.006498214,"(40.641891984, -74.006498214)"
"101",662003898,"09/12/2015",05:33:00,NA,NA,"09/12/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",61,"OUTSIDE",NA,NA,NA,990058,155329,40.593024716,-73.979088719,"(40.593024716, -73.979088719)"
"102",608408987,"09/11/2015",12:03:00,NA,NA,"09/11/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",101,"INSIDE",NA,NA,NA,1051481,157479,40.598672939,-73.757903666,"(40.598672939, -73.757903666)"
"103",138965644,"09/10/2015",23:17:00,NA,NA,"09/10/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",109,"OUTSIDE",NA,NA,NA,1036223,223039,40.778722235,-73.812341547,"(40.778722235, -73.812341547)"
"104",373114053,"09/09/2015",19:03:00,NA,NA,"09/09/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",77,"OUTSIDE",NA,NA,NA,1001196,185003,40.674459245,-73.938909896,"(40.674459245, -73.938909896)"
"105",556372868,"09/08/2015",16:15:00,NA,NA,"09/08/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",14,"INSIDE",NA,NA,NA,986962,214020,40.754119792,-73.990212802,"(40.754119792, -73.990212802)"
"106",808585307,"09/08/2015",12:15:00,NA,NA,"09/08/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",14,"OUTSIDE",NA,NA,NA,992127,216409,40.760673895,-73.971567543,"(40.760673895, -73.971567543)"
"107",113538606,"09/07/2015",03:42:00,NA,NA,"09/07/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",71,"OUTSIDE",NA,NA,NA,996149,181562,40.665022689,-73.957110763,"(40.665022689, -73.957110763)"
"108",514314140,"09/07/2015",02:05:00,NA,NA,"09/07/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",77,"OUTSIDE",NA,NA,NA,992870,184447,40.67294517,-73.968926431,"(40.67294517, -73.968926431)"
"109",462298578,"09/05/2015",20:24:00,NA,NA,"09/05/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",77,"OUTSIDE",NA,NA,NA,994856,184939,40.674293444,-73.961766148,"(40.674293444, -73.961766148)"
"110",301425110,"09/05/2015",16:40:00,NA,NA,"09/05/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",115,"OUTSIDE",NA,NA,NA,1014705,212607,40.750189437,-73.890084153,"(40.750189437, -73.890084153)"
"111",212809522,"09/04/2015",05:07:00,NA,NA,"09/05/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",71,"OUTSIDE",NA,NA,NA,999005,181250,40.66416202,-73.94681682,"(40.66416202, -73.94681682)"
"112",735549641,"09/04/2015",01:30:00,NA,NA,"09/04/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",28,"OUTSIDE",NA,NA,NA,997995,230064,40.798146087,-73.950357672,"(40.798146087, -73.950357672)"
"113",223314913,"09/04/2015",00:12:00,NA,NA,"09/04/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",77,"OUTSIDE",NA,NA,NA,1003090,184597,40.673341037,-73.932083027,"(40.673341037, -73.932083027)"
"114",449586116,"09/01/2015",03:45:00,NA,NA,"09/01/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",41,"OUTSIDE",NA,NA,NA,1012244,239768,40.824747205,-73.898853125,"(40.824747205, -73.898853125)"
"115",661373499,"08/31/2015",21:34:00,NA,NA,"08/31/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",70,"INSIDE",NA,NA,NA,998093,169824,40.632801597,-73.950127585,"(40.632801597, -73.950127585)"
"116",544604346,"08/30/2015",20:53:00,NA,NA,"08/30/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",101,"OUTSIDE",NA,NA,NA,1051030,156181,40.595113613,-73.759540532,"(40.595113613, -73.759540532)"
"117",180183483,"08/30/2015",20:46:00,NA,NA,"08/30/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",43,"OUTSIDE",NA,NA,NA,1018791,240921,40.827888685,-73.875191502,"(40.827888685, -73.875191502)"
"118",618311379,"08/29/2015",05:00:00,NA,NA,"08/29/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",114,"OUTSIDE",NA,NA,NA,1003632,220861,40.772875746,-73.930024683,"(40.772875746, -73.930024683)"
"119",833513649,"08/28/2015",22:00:00,NA,NA,"08/28/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",7,"INSIDE",NA,NA,NA,987521,201066,40.718564066,-73.988201454,"(40.718564066, -73.988201454)"
"120",171638173,"08/28/2015",01:54:00,NA,NA,"08/28/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",71,"INSIDE",NA,NA,NA,995198,179420,40.659144599,-73.960542179,"(40.659144599, -73.960542179)"
"121",606248738,"08/26/2015",22:15:00,NA,NA,"08/26/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. HOUSING POLICE","BROOKLYN",61,"OUTSIDE",NA,NA,"NOSTRAND",1002258,156234,40.595492369,-73.93515808,"(40.595492369, -73.93515808)"
"122",286325499,"08/26/2015",13:19:00,NA,NA,"08/26/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",46,"OUTSIDE",NA,NA,NA,1011330,249447,40.851316088,-73.902116523,"(40.851316088, -73.902116523)"
"123",352098259,"08/25/2015",11:05:00,NA,NA,"08/25/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",50,"INSIDE",NA,NA,NA,1011816,263294,40.889320349,-73.900302836,"(40.889320349, -73.900302836)"
"124",117584542,"08/24/2015",04:03:00,NA,NA,"08/24/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",83,"OUTSIDE",NA,NA,NA,1008637,194204,40.699696503,-73.912051269,"(40.699696503, -73.912051269)"
"125",230798847,"08/24/2015",00:50:00,NA,NA,"08/24/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. HOUSING POLICE","BROOKLYN",90,"OUTSIDE",NA,NA,"BORINQUEN PLAZA I",999673,195713,40.703858516,-73.944375903,"(40.703858516, -73.944375903)"
"126",512001083,"08/23/2015",21:55:00,NA,NA,"08/23/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",70,"OUTSIDE",NA,NA,NA,997240,170490,40.634630918,-73.953199509,"(40.634630918, -73.953199509)"
"127",970094767,"08/22/2015",07:30:00,NA,NA,"08/22/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",83,"INSIDE",NA,NA,NA,1005154,194759,40.70122876,-73.92461076,"(40.70122876, -73.92461076)"
"128",620837770,"08/22/2015",06:05:00,NA,NA,"08/22/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",52,"INSIDE",NA,NA,NA,1014613,255957,40.869173391,-73.890220123,"(40.869173391, -73.890220123)"
"129",541779777,"08/22/2015",04:00:00,NA,NA,"08/22/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",77,"INSIDE",NA,NA,NA,1003437,184082,40.671926733,-73.930833555,"(40.671926733, -73.930833555)"
"130",410653406,"08/22/2015",01:23:00,NA,NA,"08/22/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",42,"INSIDE",NA,NA,NA,1010749,242580,40.83246995,-73.90424377,"(40.83246995, -73.90424377)"
"131",289684412,"08/21/2015",17:07:00,NA,NA,"08/21/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",1,"INSIDE",NA,NA,NA,982761,204595,40.728250797,-74.005373732,"(40.728250797, -74.005373732)"
"132",434828699,"08/21/2015",08:10:00,NA,NA,"08/21/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",25,"OUTSIDE",NA,NA,NA,1001797,232216,40.804046007,-73.936620103,"(40.804046007, -73.936620103)"
"133",910208961,"08/20/2015",16:00:00,NA,NA,"08/20/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",47,"OUTSIDE",NA,NA,NA,1026412,258211,40.875311451,-73.847545211,"(40.875311451, -73.847545211)"
"134",944345455,"08/17/2015",06:17:00,NA,NA,"08/17/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",83,"OUTSIDE",NA,NA,NA,1007032,193358,40.697378708,-73.917842458,"(40.697378708, -73.917842458)"
"135",362905301,"08/16/2015",22:15:00,NA,NA,"08/16/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",69,"OUTSIDE",NA,NA,NA,1010576,175629,40.648706769,-73.905130941,"(40.648706769, -73.905130941)"
"136",158629507,"08/16/2015",04:53:00,NA,NA,"08/16/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",103,"OUTSIDE",NA,NA,NA,1047650,196031,40.704517669,-73.771336588,"(40.704517669, -73.771336588)"
"137",174834028,"08/16/2015",03:06:00,NA,NA,"08/16/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",83,"INSIDE",NA,NA,NA,1009741,192204,40.694203859,-73.908077335,"(40.694203859, -73.908077335)"
"138",252021438,"08/16/2015",02:50:00,NA,NA,"08/16/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",33,"OUTSIDE",NA,NA,NA,1001078,243677,40.835504619,-73.939188456,"(40.835504619, -73.939188456)"
"139",800484388,"08/15/2015",07:49:00,NA,NA,"08/15/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",81,"OUTSIDE",NA,NA,NA,1001019,190844,40.690491796,-73.939533459,"(40.690491796, -73.939533459)"
"140",842931737,"08/14/2015",04:46:00,NA,NA,"08/14/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. HOUSING POLICE","BROOKLYN",73,"OUTSIDE",NA,NA,NA,1009910,184163,40.672132666,-73.907498517,"(40.672132666, -73.907498517)"
"141",878311658,"08/13/2015",20:14:00,NA,NA,"08/13/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",73,"OUTSIDE",NA,NA,NA,1007755,180038,40.660816444,-73.915281553,"(40.660816444, -73.915281553)"
"142",857976712,"08/08/2015",20:42:00,NA,NA,"08/08/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",73,"OUTSIDE",NA,NA,NA,1010289,185605,40.676089523,-73.906126672,"(40.676089523, -73.906126672)"
"143",133670827,"08/07/2015",18:29:00,NA,NA,"08/07/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. HOUSING POLICE","BROOKLYN",63,"OUTSIDE",NA,NA,"GLENWOOD",1006294,171273,40.636762182,-73.920576127,"(40.636762182, -73.920576127)"
"144",103879713,"08/07/2015",04:00:00,NA,NA,"08/07/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",102,"INSIDE",NA,NA,NA,1029927,194772,40.701171248,-73.835266514,"(40.701171248, -73.835266514)"
"145",528159970,"08/05/2015",01:19:00,NA,NA,"08/05/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",105,"INSIDE",NA,NA,NA,1054174,200066,40.715543594,-73.747764689,"(40.715543594, -73.747764689)"
"146",155937037,"08/04/2015",13:20:00,NA,NA,"08/04/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",42,"INSIDE",NA,NA,NA,1010750,241556,40.829659361,-73.904244201,"(40.829659361, -73.904244201)"
"147",676826727,"08/02/2015",02:20:00,NA,NA,"08/02/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. HOUSING POLICE","BROOKLYN",88,"OUTSIDE",NA,NA,"WHITMAN",991348,192045,40.693801303,-73.974405224,"(40.693801303, -73.974405224)"
"148",971811686,"08/02/2015",01:30:00,NA,NA,"08/02/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",43,"OUTSIDE",NA,NA,NA,1023203,238742,40.821889599,-73.859261922,"(40.821889599, -73.859261922)"
"149",381392434,"08/01/2015",01:39:00,NA,NA,"08/01/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. HOUSING POLICE","BROOKLYN",63,"OUTSIDE",NA,NA,NA,1005702,170406,40.634383905,-73.922711878,"(40.634383905, -73.922711878)"
"150",853097849,"07/26/2015",05:00:00,NA,NA,"07/26/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",47,"OUTSIDE",NA,NA,NA,1029334,256736,40.871248594,-73.836989315,"(40.871248594, -73.836989315)"
"151",743194981,"07/25/2015",08:23:00,NA,NA,"07/25/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",73,"OUTSIDE",NA,NA,NA,1009609,179530,40.659416981,-73.90860103,"(40.659416981, -73.90860103)"
"152",629845673,"07/25/2015",05:11:00,NA,NA,"07/25/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",73,"OUTSIDE",NA,NA,NA,1009968,182503,40.667576169,-73.907295763,"(40.667576169, -73.907295763)"
"153",319813917,"07/24/2015",09:11:00,NA,NA,"07/24/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",32,"INSIDE",NA,NA,NA,1001808,236451,40.815669885,-73.936569294,"(40.815669885, -73.936569294)"
"154",133100075,"07/23/2015",16:32:00,NA,NA,"07/23/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",90,"INSIDE",NA,NA,NA,1000847,197758,40.709469433,-73.940136643,"(40.709469433, -73.940136643)"
"155",940907870,"07/23/2015",16:07:00,NA,NA,"07/23/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",44,"INSIDE",NA,NA,NA,1008544,246212,40.842445074,-73.912198673,"(40.842445074, -73.912198673)"
"156",225925041,"07/23/2015",16:07:00,NA,NA,"07/23/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",44,"INSIDE",NA,NA,NA,1008544,246212,40.842445074,-73.912198673,"(40.842445074, -73.912198673)"
"157",270582490,"07/23/2015",08:40:00,NA,NA,"07/23/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",40,"OUTSIDE",NA,NA,NA,1009563,236603,40.816068266,-73.908552085,"(40.816068266, -73.908552085)"
"158",917094218,"07/22/2015",03:10:00,NA,NA,"07/22/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",88,"OUTSIDE",NA,NA,NA,994820,188402,40.683798638,-73.9618905,"(40.683798638, -73.9618905)"
"159",477203618,"07/19/2015",23:17:00,NA,NA,"07/19/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",112,"OUTSIDE",NA,NA,NA,1028480,202596,40.722653586,-73.840433734,"(40.722653586, -73.840433734)"
"160",840383930,"07/19/2015",07:01:00,NA,NA,"07/19/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","STATEN ISLAND",120,"OUTSIDE",NA,NA,NA,956627,163469,40.615326201,-74.099496139,"(40.615326201, -74.099496139)"
"161",632057150,"07/19/2015",00:48:00,NA,NA,"07/19/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",48,"OUTSIDE",NA,NA,NA,1017158,246883,40.844258872,-73.881062904,"(40.844258872, -73.881062904)"
"162",385723583,"07/18/2015",21:30:00,NA,NA,"07/18/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",66,"INSIDE",NA,NA,NA,990858,171344,40.636982025,-73.976192508,"(40.636982025, -73.976192508)"
"163",481866028,"07/18/2015",02:29:00,NA,NA,"07/18/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",75,"OUTSIDE",NA,NA,NA,1014175,181585,40.665043245,-73.892134878,"(40.665043245, -73.892134878)"
"164",442342842,"07/17/2015",21:18:00,NA,NA,"07/17/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",75,"OUTSIDE",NA,NA,NA,1018272,181972,40.666090679,-73.877365046,"(40.666090679, -73.877365046)"
"165",929418283,"07/17/2015",20:55:00,NA,NA,"07/17/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",47,"OUTSIDE",NA,NA,NA,1026975,267302,40.900260645,-73.845451432,"(40.900260645, -73.845451432)"
"166",691039056,"07/16/2015",15:20:00,NA,NA,"07/16/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",44,"OUTSIDE",NA,NA,NA,1004788,239947,40.825258992,-73.92579269,"(40.825258992, -73.92579269)"
"167",894358910,"07/15/2015",00:50:00,NA,NA,"07/15/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",70,"OUTSIDE",NA,NA,NA,994913,171125,40.636376964,-73.9615825,"(40.636376964, -73.9615825)"
"168",397758762,"07/14/2015",20:52:00,NA,NA,"07/14/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",46,"OUTSIDE",NA,NA,NA,1011755,250279,40.853598367,-73.900576881,"(40.853598367, -73.900576881)"
"169",958655391,"07/13/2015",23:18:00,NA,NA,"07/13/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",23,"OUTSIDE",NA,NA,NA,1000778,226841,40.789295058,-73.94031405,"(40.789295058, -73.94031405)"
"170",734354959,"07/13/2015",17:42:00,NA,NA,"07/13/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",67,"OUTSIDE",NA,NA,NA,1005435,180852,40.663056548,-73.923641048,"(40.663056548, -73.923641048)"
"171",838730115,"07/13/2015",02:31:00,NA,NA,"07/13/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",70,"OUTSIDE",NA,NA,NA,995946,172083,40.639005167,-73.957858926,"(40.639005167, -73.957858926)"
"172",331105290,"07/09/2015",20:30:00,NA,NA,"07/09/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. HOUSING POLICE","BRONX",40,"INSIDE",NA,NA,NA,1004460,233795,40.808374236,-73.926996358,"(40.808374236, -73.926996358)"
"173",807135477,"07/08/2015",09:35:00,NA,NA,"07/08/2015",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",50,"OUTSIDE",NA,NA,NA,1009418,258118,40.875121011,-73.908995183,"(40.875121011, -73.908995183)"
